1536	1276	976	1606	1853	1543	899	1258	979	1553	1541
1532	1262	1834	1000	940	1562	1202	1560	1695	1343	1682
1528	1560	927	1268	1103	1562	1262	1546	961	1887	1071
1520	1755	1654	1134	1646	1592	1236	1429	1691	1032	1799
1517	1840	1244	1264	1311	1364	1686	1731	1260	1392	1699
1515	1262	1562	1202	1695	1560	1834	1000	940	1343	1720
238	313	313	313	313	313	313	313	313	313	313
2406	1964	1964	1964	1964	1964	1964	1964	1964	1964	1964
1504	1814	1599	1262	1834	1000	1268	1546	937	1071	1194
227	278	46	68	175	0	0	0	0	0	0
226	149	2	2	2	2	2	2	2	2	2
2794	2821	2821	2821	2821	2821	2821	2821	2821	2821	2821
1894	1840	1244	1595	1364	1264	1311	1392	1686	1260	1828
1891	1474	1094	1015	1840	1244	941	1703	1311	1777	1762
2787	2723	2723	2723	2723	2723	2723	2723	2723	2723	2723
1888	916	1735	1851	1265	1149	1631	1631	1631	1631	1631
2782	3036	2942	2925	1755	1042	1654	1134	1815	1526	1646
1881	1276	899	1543	979	943	1853	1541	1606	976	1878
1879	1826	1665	1899	906	1285	1875	1020	1576	1540	1068
1878	976	1853	899	1276	979	943	1541	1606	1781	1543
3670	3605	3605	3605	3605	3605	3605	3605	3605	3605	3605
1872	1022	1762	911	1200	1581	1777	1474	1696	1133	1094
596	663	657	657	657	657	657	657	657	657	657
592	617	654	626	628	453	643	490	385	1264	1840
2763	3417	3417	3417	3417	3417	3417	3417	3417	3417	3417
1864	1331	1128	1509	1042	1654	1755	1526	1391	1408	1815
584	616	684	437	466	579	403	1202	1560	1834	558
580	1740	1080	1679	1155	1673	1268	1546	1071	1194	1103
2753	3106	3106	3106	3106	3106	3106	3106	3106	3106	3106
513	431	370	436	394	500	563	976	1878	540	523
579	684	584	437	616	466	403	1202	1560	1834	558
530	480	359	1295	1154	1338	1544	1658	1010	1366	1334
3644	3840	3687	3824	3824	3824	3824	3824	3824	3824	3824
1849	1839	1107	1125	1370	1262	1562	1056	1695	1821	1202
1845	1731	1264	1840	1364	1244	1311	1686	1212	1762	1200
1844	1427	1763	1441	1738	1021	1551	1584	1584	1584	1584
1840	1264	1244	1364	1311	1474	1731	1094	453	911	1762
569	522	540	618	1276	418	590	557	371	478	394
3639	3481	3481	3481	3481	3481	3481	3481	3481	3481	3481
1839	921	1707	1849	1516	1078	1791	1491	1399	1125	1117
560	453	385	490	628	626	1264	617	1364	643	592
1835	967	927	1560	1562	1262	1791	1202	1000	1834	940
1830	1372	1490	1013	1188	1885	1873	981	902	1060	1820
557	540	522	418	569	618	1276	590	394	523	474
555	403	437	466	396	584	684	450	616	1202	558
1801	1397	1762	911	1777	1581	1200	1022	1696	1133	1294
1828	1840	1244	1264	1311	1364	1392	1686	1595	1260	1731
1827	993	978	1717	1610	1471	1761	952	1840	1416	1683
2723	2787	2787	2787	2787	2787	2787	2787	2787	2787	2787
1823	1516	1491	1078	1559	1528	1390	1399	1135	921	1597
548	355	502	1820	357	470	1060	1221	1372	1490	1013
168	347	347	347	347	347	347	347	347	347	347
398	1814	1599	352	349	467	380	562	466	437	535
614	414	1636	585	1150	484	1808	1698	2628	1084	919
980	1258	1115	1185	899	979	943	1276	954	1853	1563
1391	1509	1714	1431	1128	1864	1331	1646	1042	1654	1520
1556	937	1262	1710	1834	1000	1401	1268	940	1546	1071
1814	1599	1546	1071	1194	1168	1103	961	1268	1202	1560
1818	1546	1071	1194	1168	1103	961	937	1268	1202	1356
2183	2458	2458	2458	2458	2458	2458	2458	2458	2458	2458
2754	2810	2810	2810	2810	2810	2810	2810	2810	2810	2810
3605	3670	3670	3670	3670	3670	3670	3670	3670	3670	3670
1807	937	1262	1834	1710	1000	940	1546	1071	1194	1103
1826	1879	1665	906	1875	1285	1020	1576	1899	1540	1068
3417	2763	2763	2763	2763	2763	2763	2763	2763	2763	2763
3815	3876	3715	3587	3630	3862	3599	3809	3538	3768	3604
563	1276	976	1853	1543	1258	899	1553	979	954	1878
523	540	522	1276	569	394	563	418	618	590	557
1198	1244	1264	1364	1840	1686	1260	1311	1438	1677	1767
514	402	460	520	385	488	475	453	374	490	507
510	354	1492	570	379	405	1716	1090	986	1246	1766
1189	1762	911	1133	1200	1581	1022	1777	1474	1696	1094
1184	1390	1491	1516	1399	1823	1078	1305	1262	1000	1834
503	651	1397	377	536	391	1778	459	1777	424	533
502	548	355	357	470	1372	1060	1820	1221	1013	1490
1173	953	1042	1654	1526	1755	1408	1815	1897	1134	1646
1172	1169	1162	1901	900	913	989	1729	1234	1076	1625
898	1262	1202	1562	1560	1834	1000	940	1695	1343	1546
1163	1024	1289	1654	1755	1134	1646	1429	1592	1236	1691
1162	1901	900	1169	1234	1625	913	1012	1549	989	1382
1160	1280	1056	1560	1223	1268	1262	1887	1562	1103	961
1159	965	1777	1699	1106	1762	1051	911	1022	1200	1581
1149	1735	1265	1851	1631	916	1888	1888	1888	1888	1888
1148	1720	1262	1562	1202	1695	1560	1834	1000	940	1343
1850	1893	1893	1893	1893	1893	1893	1893	1893	1893	1893
1893	1850	1850	1850	1850	1850	1850	1850	1850	1850	1850
1132	1239	994	1848	1869	1127	1089	1121	1361	1596	1004
1126	1362	1248	1312	1122	966	363	1627	1069	1069	1069
1125	1370	1821	1262	1117	1849	1000	1834	940	1562	1532
1124	1264	1364	1840	1686	1244	1260	1311	1448	1677	1438
1122	1362	1248	1627	363	1069	1312	966	1126	1126	1126
3913	3488	3488	3488	3488	3488	3488	3488	3488	3488	3488
1113	976	899	1276	1878	979	943	1853	1606	1541	1225
254	101	101	101	101	101	101	101	101	101	101
2394	2491	2491	2491	2491	2491	2491	2491	2491	2491	2491
1496	1141	1354	1711	1348	1046	1908	1552	1545	957	1644
1491	1516	1078	1399	1390	1707	1823	921	1184	1597	1839
1488	960	1736	1264	1364	1840	1244	1686	1311	1260	1677
1487	1778	1264	1364	1677	1840	1357	1244	1686	1311	1731
804	782	782	782	782	782	782	782	782	782	782
1479	1462	1647	1276	1728	976	1115	1543	1258	1553	899
2375	2100	2439	2439	2439	2439	2439	2439	2439	2439	2439
1474	1094	911	1581	1200	1762	1840	1022	1777	1133	1696
1473	1202	1560	1262	1834	1562	1000	940	1695	1343	1546
1469	1748	1906	1025	1341	1420	1420	1420	1420	1420	1420
1467	1539	1761	1513	1683	1653	1329	1255	1669	1637	1242
1459	1591	1448	1257	1438	1192	1872	975	1762	1463	1777
1456	1707	1902	972	1900	1560	1262	1268	1773	1562	1887
1453	1762	911	1200	1581	1022	1777	1474	1696	1133	1094
175	227	46	68	278	0	0	0	0	0	0
1448	1264	1438	1840	1364	1392	1244	1686	1311	1260	1731
921	1839	1707	1491	1516	1791	1560	1262	1078	1562	1695
1592	1755	1134	1654	1236	1646	1042	1259	1429	1526	1815
3234	3400	3400	3400	3400	3400	3400	3400	3400	3400	3400
3232	3044	3044	3044	3044	3044	3044	3044	3044	3044	3044
1431	1714	1391	1799	1128	1646	1509	1755	1654	1520	1134
1429	1654	1755	1134	1042	1646	1526	1592	1236	1815	1897
1427	1844	1763	1441	1738	1021	1551	1584	1584	1584	1584
3220	2920	2920	2920	2920	2920	2920	2920	2920	2920	2920
1425	1762	1777	911	1200	1581	1397	1022	1696	1294	1831
3216	2861	3141	3141	3141	3141	3141	3141	3141	3141	3141
3213	2703	3050	1249	1681	1385	3704	3476	3465	389	1503
1416	1264	1364	1840	1340	1686	1244	1260	1717	1311	1677
3200	3354	3053	3053	3053	3053	3053	3053	3053	3053	3053
1238	1330	1334	1658	1295	1154	1366	1544	1010	1338	1623
3599	3862	3715	3876	3815	3587	3630	3538	3809	3768	3604
1799	1714	1128	1755	1654	1431	1520	1134	1646	1592	1236
1796	1264	1364	1840	1244	1686	1311	1260	1677	1767	1438
1794	1262	1202	1562	1560	1834	1000	1695	940	1343	1773
1791	1839	1707	921	1516	1078	1491	1823	1560	1262	1562
116	326	326	326	326	326	326	326	326	326	326
1789	1654	1755	1134	1646	1592	1429	1236	1691	1163	1526
1786	1262	1261	898	1834	1000	940	1695	1562	1202	1560
1772	1463	1762	1777	1022	1200	911	1581	1696	1831	1133
1771	1624	1326	1713	974	964	1497	1475	1339	1130	1603
493	437	466	558	403	1262	511	1562	1202	1740	396
1767	1264	1840	1364	1244	1677	1731	1311	1686	1260	1699
1763	1441	1844	1427	1738	1021	1551	1584	1584	1584	1584
1761	934	1669	1467	1683	1637	993	1539	952	1264	1364
604	628	453	626	490	643	617	592	385	1264	654
483	1435	1245	1466	1749	1457	1634	1278	1715	1227	1182
1759	1443	1308	1147	1775	905	1415	924	1700	1514	1063
1751	1755	1654	1014	1134	1042	1526	1259	1429	1592	1236
474	371	478	407	522	540	422	899	569	582	418
471	413	567	423	533	440	604	385	377	459	1133
1740	1202	1262	1562	1560	1834	1695	1000	940	1546	1071
1553	1276	899	976	979	1543	943	1853	1258	1781	1541
626	628	453	617	592	643	490	654	385	1264	620
1438	1264	1840	1364	1244	1731	1686	1311	1260	1015	1448
460	402	520	514	488	453	385	490	628	560	626
1736	1717	1488	1686	1260	1364	1264	1840	1438	1244	1677
1731	1264	911	1581	1200	1762	1022	1840	1696	1777	1133
1730	1651	1651	1651	1651	1651	1651	1651	1651	1651	1651
455	453	385	643	1840	654	628	490	1244	626	617
453	385	643	628	626	654	490	1840	617	455	1244
450	437	466	403	584	684	558	616	1202	1560	396
1725	1855	1667	1412	1645	1309	1824	532	1067	896	1230
1720	1262	1202	1562	1560	1834	1148	1695	1000	940	1343
643	453	628	654	385	626	617	490	1840	592	1244
647	675	665	660	650	600	377	628	624	533	459
1707	1078	1516	1839	1491	921	1902	1399	1456	1791	1823
1703	1840	1474	1244	1094	1264	1311	1731	1364	1051	1260
422	474	371	540	478	407	522	394	1258	1115	569
418	522	540	569	618	1276	590	557	478	394	523
686	717	855	852	798	798	798	798	798	798	798
1080	1740	1679	1694	1155	1268	1546	1071	1194	1103	1168
403	437	466	396	584	684	555	616	1202	450	1560
402	460	520	514	453	385	490	628	626	1264	455
1076	1169	989	1377	1172	1901	1625	1619	1234	1382	1012
782	804	804	804	804	804	804	804	804	804	804
1056	1560	1262	1202	1562	1834	1000	940	1695	1343	898
1054	1264	1840	1364	1244	1686	1311	1260	1731	1677	1767
1052	1007	917	917	917	917	917	917	917	917	917
1051	965	1777	1762	1106	911	1200	1022	1581	1474	1696
3840	3644	3687	3824	3824	3824	3824	3824	3824	3824	3824
935	1546	1071	1194	1168	1103	961	937	1268	1202	1356
3837	3975	3759	3579	3519	3829	3829	3829	3829	3829	3829
1032	1755	1654	1134	1592	1236	1429	1646	1526	1042	1751
2925	3036	2942	1755	1042	1654	1134	1815	1526	2782	1646
1026	1243	952	1474	1094	1840	1244	1777	1311	1015	1513
2920	3220	3220	3220	3220	3220	3220	3220	3220	3220	3220
346	300	300	300	300	300	300	300	300	300	300
1014	1751	1755	1654	1134	1429	1592	1236	1646	1451	1032
1003	1560	1572	1092	1401	1268	1103	961	1262	1546	1887
954	1276	1543	1258	976	899	979	943	1853	1553	1541
1397	1801	1762	911	1777	1581	1200	1022	1696	1133	1294
2291	2214	2609	2609	2609	2609	2609	2609	2609	2609	2609
1392	1840	1244	1264	1364	1311	1595	1438	1686	1731	1448
1390	1559	1491	1516	1078	1184	1823	1399	1305	1597	1003
717	855	852	798	686	686	686	686	686	686	686
